# Aircraft: RC BIRE
# Date Generated: 2025-04-30 14:43:18
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,4
parameter,coordinate_system,body

BIRE[deg],elevator[deg],beta[deg],alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-30.0,-10.0,0.0,-20.0,-0.017053872199887007,0.0364058595755202,0.07180642512244995,0.0030298891297956595,0.10018766080733799,-0.0204004291438983
-30.0,-10.0,0.0,-15.0,-0.016143622452646104,0.0338143188502509,0.06633853403133105,0.0024533294593162905,0.092917447329341,-0.0188094060215829
-30.0,-10.0,0.0,-10.0,-0.015069525226551271,0.0318587021495158,0.06226333521762295,0.0018627586323229197,0.08753590530387291,-0.017595355867101103
-30.0,-10.0,0.0,-5.0,-0.013947270392454802,0.0317011969374347,0.060570519401409006,0.000994304579948482,0.08541144056793747,-0.017418858247912
-30.0,-10.0,0.0,0.0,-0.012545911780635098,0.032325623018695196,0.06018070543615409,0.000157249394270141,0.08494137806215199,-0.0177014372657086
-30.0,-10.0,0.0,5.0,-0.0113434471059983,0.0338703887558585,0.06046554634245199,-0.0006567765038547611,0.08513426303196074,-0.01858936017708654
-30.0,-10.0,0.0,10.0,-0.010697561080297499,0.0359659447609923,0.06257104282441095,-0.001324688727466873,0.0878189407890928,-0.01976406674305721
-30.0,-10.0,0.0,15.0,-0.01023891544107106,0.03870871651059675,0.06603085160665989,-0.001858487065502461,0.0923236006195168,-0.021282100820494632
-30.0,-10.0,0.0,20.0,-0.009664948901458303,0.041947513804855896,0.07004932363066008,-0.0024428399455311105,0.097275463141788,-0.023076188811201402
-30.0,-10.0,10.0,-20.0,-0.014332415873032994,0.0301621632520538,0.07083914364651989,0.00659576127278296,0.09778731300767399,-0.016703973197793605
-30.0,-10.0,10.0,-15.0,-0.012769934895669799,0.026984148409236262,0.06581721874211499,0.0063957691376279,0.09131397361191691,-0.0147637138012722
-30.0,-10.0,10.0,-10.0,-0.01249071507316685,0.031244117829934304,0.06717545998597996,0.004372554189496646,0.0940061862956184,-0.017110700830230308
-30.0,-10.0,10.0,-5.0,-0.0122689631509822,0.0313167578816662,0.06544908334343799,0.0036986400261303804,0.09187553168460219,-0.01713550809923129
-30.0,-10.0,10.0,0.0,-0.011336160453313003,0.0310368836069982,0.0647301423033357,0.003177294778123984,0.09119099383253204,-0.01689140669070631
-30.0,-10.0,10.0,5.0,-0.010057249470495896,0.0315038521202779,0.06601082092782701,0.00247919143012971,0.0932568063983609,-0.017091042228382612
-30.0,-10.0,10.0,10.0,-0.009173062401845719,0.0343012411328429,0.06940857480178708,0.0017448959375785198,0.09797481972977098,-0.018646069777801408
-30.0,-10.0,10.0,15.0,-0.0089212977213989,0.037444834712086594,0.07241126648119,0.0007819852707914299,0.10174610726137398,-0.020424564328305098
-30.0,-10.0,10.0,20.0,-0.00888440546923,0.041229357043671006,0.07674943768359999,-1.1984094647010321e-05,0.10724527309173701,-0.0225409330178089
-30.0,-10.0,20.0,-20.0,-0.011423134720178002,0.026729962493354895,0.07409771447874003,0.008604350207378599,0.10207330384687399,-0.014088124407306023
-30.0,-10.0,20.0,-15.0,-0.010127057515884004,0.028504845292475003,0.07403329557549698,0.00725811291057391,0.1029907474476926,-0.01508176781149059
-30.0,-10.0,20.0,-10.0,-0.010356144061902769,0.02877019336935939,0.07171102796720996,0.00689771685106819,0.099602340998991,-0.015391842448819307
-30.0,-10.0,20.0,-5.0,-0.0102077205072783,0.02630449109340839,0.06778391951198098,0.00745882750819757,0.0938221538814385,-0.01399746709055337
-30.0,-10.0,20.0,0.0,-0.008792738303136802,0.028182977893703998,0.070726068079252,0.00617736852838186,0.0990581710795235,-0.014896657232765391
-30.0,-10.0,20.0,5.0,-0.0078638071919525,0.030956746619091993,0.07481024596753405,0.0049967097867949,0.10550914826791001,-0.016334267257317833
-30.0,-10.0,20.0,10.0,-0.00748656800182464,0.03433336241705501,0.07933300690961209,0.0040256453819336405,0.11214994441600803,-0.018201663668952702
-30.0,-10.0,20.0,15.0,-0.007338204246777502,0.038005282109008,0.08228861983597502,0.0027503782449092,0.11588045561014104,-0.020359489154312998
-30.0,-10.0,20.0,20.0,-0.0077728917288050065,0.04209148059974499,0.08630044672076997,0.0016303599154965012,0.12081835421602499,-0.0227033295090507
-30.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.0,10.0,-20.0,-20.0,-0.004311645756603005,-0.041300141124989004,-0.07614892185722999,0.003197941296799964,-0.109016069899873,0.022181076346525205
-30.0,10.0,-20.0,-15.0,-0.005120651565815995,-0.039116264161452,-0.07129784600058897,0.004439370202131801,-0.102475806995805,0.020820568011280002
-30.0,10.0,-20.0,-10.0,-0.006042690975395398,-0.03714865945110099,-0.06610512710360206,0.00529158183847578,-0.09482383495667501,0.0197055062603332
-30.0,10.0,-20.0,-5.0,-0.007442305021137401,-0.03612256158718302,-0.06158953193343597,0.006221836521470181,-0.08779930695413411,0.019241517502807837
-30.0,10.0,-20.0,0.0,-0.009415673715541,-0.03621209154730401,-0.05753480673700793,0.007492035603908801,-0.08083993523632613,0.019543923572020717
-30.0,10.0,-20.0,5.0,-0.011198874001264302,-0.04163949657482799,-0.06643893420087199,0.005409506934056597,-0.09415681582517338,0.0229138362453645
-30.0,10.0,-20.0,10.0,-0.01021644282009408,-0.041723135519487003,-0.06744879837284001,0.0061448706076960395,-0.09516489365302042,0.02258230432939125
-30.0,10.0,-20.0,15.0,-0.009997899840242103,-0.04045262967211612,-0.06579671207095006,0.007429722375050251,-0.09203948425664399,0.0216390853668798
-30.0,10.0,-20.0,20.0,-0.012634467708106695,-0.04269769220239031,-0.06817258274443017,0.00744346220659698,-0.09428168502106701,0.02323122194348694
-30.0,10.0,-10.0,-20.0,-0.005840592201176997,-0.037787944032224005,-0.06915390860442994,0.00026607465008122,-0.09805645253409101,0.0209929571213483
-30.0,10.0,-10.0,-15.0,-0.006548523540472098,-0.035737005604184,-0.06500440763885407,0.00116116990282378,-0.092672318229987,0.0197280427398486
-30.0,10.0,-10.0,-10.0,-0.007519135998109259,-0.0339120945175133,-0.061362460090437,0.001786625700604713,-0.08771696004619078,0.0186069610824876
-30.0,10.0,-10.0,-5.0,-0.0089676289443937,-0.033201176953199095,-0.059329726058064025,0.0024992313648768607,-0.08492789320794736,0.018161661357614624
-30.0,10.0,-10.0,0.0,-0.010148946023168001,-0.03505517344473111,-0.060578395943079295,0.0029338982692355296,-0.08650561312643501,0.01915491282423121
-30.0,10.0,-10.0,5.0,-0.010840412917088704,-0.0369326359898607,-0.063004082546183,0.00335819676842054,-0.0898027117492702,0.02022560566469351
-30.0,10.0,-10.0,10.0,-0.011436080885819,-0.0373664761327866,-0.06276401631675,0.00464169406648297,-0.0888062863095147,0.020485933769030008
-30.0,10.0,-10.0,15.0,-0.012738171914241501,-0.04004697892428448,-0.06700346535030488,0.004836542250459397,-0.094430890155279,0.022075690083222542
-30.0,10.0,-10.0,20.0,-0.014526599932535689,-0.0438345415275335,-0.07247351324184015,0.00491137460997817,-0.10136230802521598,0.0242730740673146
-30.0,10.0,0.0,-20.0,-0.007820526712046,-0.03470723031132429,-0.06608830101357999,-0.00299142139711226,-0.0926470829459117,0.0196190071534051
-30.0,10.0,0.0,-15.0,-0.008660980550247804,-0.032843201312966,-0.062372325182241006,-0.0024123952143369296,-0.0879694354180099,0.01844811069702423
-30.0,10.0,0.0,-10.0,-0.00969400373549816,-0.03166148905447674,-0.05990693764156302,-0.0018285799299565001,-0.084985687519049,0.017670226342949416
-30.0,10.0,0.0,-5.0,-0.010825401179126101,-0.0320228278835694,-0.059923758155742995,-0.00097686005170948,-0.08541414231477024,0.01778348141827479
-30.0,10.0,0.0,0.0,-0.012263842210657197,-0.0331529697973661,-0.061273246696939995,-0.00015954995974851703,-0.0875328606983681,0.0183502717465384
-30.0,10.0,0.0,5.0,-0.013523255214538503,-0.035134981588495706,-0.06327102923228395,0.0006178744275098179,-0.0902680391296289,0.019489013088431262
-30.0,10.0,0.0,10.0,-0.0142489090051531,-0.0378214280518228,-0.06700149032428104,0.001242491085611751,-0.09535952421426,0.0210000872124764
-30.0,10.0,0.0,15.0,-0.01482922611762007,-0.041166975695918595,-0.07213361535319018,0.0017186311737025402,-0.10232995262393402,0.022868054441071296
-30.0,10.0,0.0,20.0,-0.015558300521949203,-0.0449902554303588,-0.0779220859463301,0.00222686562417987,-0.10988366533059699,0.0250025472287813
-30.0,10.0,10.0,-20.0,-0.010108326069809992,-0.0315797255328742,-0.06592134255436011,-0.006475985283652091,-0.09138332609117861,0.017659372371426015
-30.0,10.0,10.0,-15.0,-0.011613704052205596,-0.0294619187157421,-0.06234523666691805,-0.0062755746430557206,-0.0870545170726245,0.01631341491935879
-30.0,10.0,10.0,-10.0,-0.01200680316490422,-0.0329265449180718,-0.06640791841633398,-0.004248541719567774,-0.0937851870573424,0.01822958509121269
-30.0,10.0,10.0,-5.0,-0.0123579744012325,-0.033677481019119104,-0.066168417465588,-0.0035910979191993396,-0.0939220948400994,0.018611716138654012
-30.0,10.0,10.0,0.0,-0.013365441559183198,-0.0342662750174938,-0.06683353577659201,-0.003075552076555306,-0.0953289056544559,0.01883756474081979
-30.0,10.0,10.0,5.0,-0.014821335812934502,-0.035593380594225704,-0.06949936920073801,-0.00238161401871629,-0.09949386714224301,0.019487468512040296
-30.0,10.0,10.0,10.0,-0.015842156158149722,-0.039029552539164,-0.07463186379407294,-0.0016681135130757595,-0.106779860564361,0.0213887893035543
-30.0,10.0,10.0,15.0,-0.0162388270931627,-0.04253660272045501,-0.07940341270027007,-0.0007337857594698401,-0.113147314552346,0.023377978179691304
-30.0,10.0,10.0,20.0,-0.016403802397989706,-0.046766065855708,-0.08556940451570005,4.234994996001051e-06,-0.12131605346179497,0.025755400920913794
-30.0,10.0,20.0,-20.0,-0.012607277470751993,-0.030892883716333502,-0.07010491226311,-0.00836710320957397,-0.09694270038342209,0.01662227706842761
-30.0,10.0,20.0,-15.0,-0.014090034816732003,-0.032766030834137996,-0.07209306087979794,-0.0070101167739800505,-0.10101642935342095,0.01762724210397621
-30.0,10.0,20.0,-10.0,-0.01404333897862272,-0.033480235786397,-0.07140808774574103,-0.00666658337368488,-0.10011990588555761,0.01815512893924179
-30.0,10.0,20.0,-5.0,-0.014233999281392302,-0.032092589570037994,-0.0685910443133734,-0.007252123445812209,-0.0959804465961977,0.01735521128491653
-30.0,10.0,20.0,0.0,-0.0158776942034604,-0.03460182480898599,-0.073259985896375,-0.00593194920874404,-0.10391282940911001,0.01854294072359355
-30.0,10.0,20.0,5.0,-0.0170028367601595,-0.037892111076444995,-0.07914778229190694,-0.00471008969590055,-0.11312256691820702,0.0202225865777229
-30.0,10.0,20.0,10.0,-0.01753362770695766,-0.04173991374258798,-0.0854430815421019,-0.0037098767578563696,-0.12242045831939996,0.022327551273136396
-30.0,10.0,20.0,15.0,-0.017913611229851703,-0.045435431180751995,-0.09022287700890996,-0.002399736623630199,-0.12880932375107196,0.024511714512022602
-30.0,10.0,20.0,20.0,-0.017612474068875006,-0.049781377759995,-0.09614031500900988,-0.0013077591104067986,-0.136513678738869,0.027009467410556903
-30.0,20.0,-20.0,-20.0,-0.021542675985429,-0.07088585035287201,-0.13276102719575,0.006022295518585409,-0.19010713148093,0.038201461842219606
-30.0,20.0,-20.0,-15.0,-0.022825451846577194,-0.06739606790889,-0.1252938483370689,0.00828617375040187,-0.18024237963545298,0.035983912771223106
-30.0,20.0,-20.0,-10.0,-0.024333576139920928,-0.064286196426311,-0.11709103968314999,0.009823782552792782,-0.16819520732940402,0.03419853749425275
-30.0,20.0,-20.0,-5.0,-0.026758139194179204,-0.062897743764974,-0.11006026239962799,0.01149919471889559,-0.15720659853931582,0.03359825699860275
-30.0,20.0,-20.0,0.0,-0.030295011799150992,-0.06355538710702711,-0.10383627004954774,0.01378939778965794,-0.1462828488189834,0.03440165162944
-30.0,20.0,-20.0,5.0,-0.033484498119871794,-0.07443501418789508,-0.121318968127827,0.009884778763982999,-0.17247429866364136,0.0410675392442049
-30.0,20.0,-20.0,10.0,-0.03159518186439208,-0.0752420137978128,-0.12428849568113898,0.011180142500961748,-0.1760418539791664,0.0407762585434628
-30.0,20.0,-20.0,15.0,-0.0312829720965818,-0.07331715446920381,-0.12233988442171007,0.013495022906483162,-0.17194950940774997,0.0392572611058077
-30.0,20.0,-20.0,20.0,-0.0363558886676143,-0.0781020932525393,-0.12794349081152,0.013408164507265369,-0.177926640144668,0.04255742515924114
-30.0,20.0,-10.0,-20.0,-0.02419339110261101,-0.06584769762325991,-0.12108787233707008,0.0004851083416819602,-0.1718259368489219,0.0367311725799459
-30.0,20.0,-10.0,-15.0,-0.025334065500029597,-0.06266466888989189,-0.11482736975049102,0.0021494080481663895,-0.1639466307319706,0.03474027177781082
-30.0,20.0,-10.0,-10.0,-0.0269907852931546,-0.059881981875999704,-0.10939685115401399,0.003303573142978843,-0.1567195206846418,0.03299536799278337
-30.0,20.0,-10.0,-5.0,-0.0295661940919811,-0.05911117032610899,-0.10688206735651701,0.00460720424830294,-0.15342057210291132,0.0324669993898973
-30.0,20.0,-10.0,0.0,-0.031656825716707,-0.0632350633044114,-0.1103220083894473,0.005377110951507193,-0.1580424043502192,0.0346691340561679
-30.0,20.0,-10.0,5.0,-0.03289837537293,-0.06724326680249014,-0.11593519089819604,0.00612362268917643,-0.1658386625817182,0.03693653429363241
-30.0,20.0,-10.0,10.0,-0.0340411314221282,-0.0684488132822095,-0.11663834206493207,0.00845666023934267,-0.1657176803119327,0.03763863061033911
-30.0,20.0,-10.0,15.0,-0.03658086322071819,-0.0739322055567153,-0.12564786778688486,0.00874882131554838,-0.177866202355428,0.04087785660367204
-30.0,20.0,-10.0,20.0,-0.040046553679626194,-0.08161376543432419,-0.1369770180791401,0.008789013245681019,-0.192501058391801,0.0453187885219712
-30.0,20.0,0.0,-20.0,-0.027661942933843497,-0.06166087448076302,-0.11650714318157007,-0.005559667412625994,-0.1634785959418468,0.034990204961330186
-30.0,20.0,0.0,-15.0,-0.029096603305728403,-0.058820075000952,-0.11098326343700604,-0.004462035250991906,-0.1568081115402315,0.03317632266770488
-30.0,20.0,0.0,-10.0,-0.03093569619774647,-0.05721241446156419,-0.10767766495590203,-0.00336945021069608,-0.15314810224941822,0.032063208785072
-30.0,20.0,0.0,-5.0,-0.0330023856608519,-0.0583729349205943,-0.10892308491895801,-0.001796137547221808,-0.15574952838301015,0.0325449516605268
-30.0,20.0,0.0,0.0,-0.0356812757687119,-0.060946907818269905,-0.11259986021810801,-0.00029599560281573604,-0.1614315588648971,0.033858256736331804
-30.0,20.0,0.0,5.0,-0.038051247043049304,-0.0650855638830901,-0.11744736128235495,0.001117615853022636,-0.16820673110932494,0.03622605843689086
-30.0,20.0,0.0,10.0,-0.0394465312696379,-0.07057439161311821,-0.12547901044280796,0.0022360594418702607,-0.179309911228085,0.039307149552145204
-30.0,20.0,0.0,15.0,-0.0406056995083799,-0.0773085971079964,-0.1361260266689801,0.0030630265723183806,-0.193919226498924,0.0430648969532777
-30.0,20.0,0.0,20.0,-0.0420811395970152,-0.08495770852421781,-0.14803337573373,0.00392981212085692,-0.209669994794733,0.04733569997369459
-30.0,20.0,10.0,-20.0,-0.0316718068070712,-0.05742808936984979,-0.11716391549170013,-0.01195424465431291,-0.1625290869250803,0.0322469492344519
-30.0,20.0,10.0,-15.0,-0.0344134145106231,-0.054140837532432894,-0.11181781463774909,-0.011550150111223699,-0.1564088139315949,0.030109199109112597
-30.0,20.0,10.0,-10.0,-0.03506557579666836,-0.0607275439349787,-0.120843898853429,-0.007780030084097795,-0.1710804862068396,0.03376554359194689
-30.0,20.0,10.0,-5.0,-0.035760077247809,-0.062599331998428,-0.1215371783648131,-0.00656032695134408,-0.17305056261913743,0.03472990540538181
-30.0,20.0,10.0,0.0,-0.037708429908903204,-0.0642084182545998,-0.12387904165798802,-0.005604610925613565,-0.17733700996096388,0.03541969135563839
-30.0,20.0,10.0,5.0,-0.040520452194648095,-0.0671742773999827,-0.12989904100372301,-0.004327526409214122,-0.186689666117041,0.0368860890464108
-30.0,20.0,10.0,10.0,-0.04251545609306712,-0.07403100172238199,-0.14054635694474593,-0.0030271788659859996,-0.201884572234803,0.040672167455241506
-30.0,20.0,10.0,15.0,-0.04334003547859628,-0.08099362556332501,-0.15053359289621016,-0.00133323026310445,-0.215381477350661,0.0446112541015793
-30.0,20.0,10.0,20.0,-0.04374685420310839,-0.08933111861498799,-0.1631253399983701,-2.1375355579240224e-05,-0.23223660644696403,0.0492937093428008
-30.0,20.0,20.0,-20.0,-0.0360894331281888,-0.05754701868489351,-0.12586239959521994,-0.01535211973137243,-0.17411481643185173,0.031178711791555777
-30.0,20.0,20.0,-15.0,-0.038836379214554205,-0.06134911872580599,-0.13097525087894002,-0.01280153017961432,-0.18381269781877352,0.03321203537851681
-30.0,20.0,20.0,-10.0,-0.03882414455617472,-0.063076922676089,-0.130990405269862,-0.01213933456018709,-0.184100976756154,0.03439203362288449
-30.0,20.0,20.0,-5.0,-0.039323096237704296,-0.061022051167561014,-0.12691152536484057,-0.01320439018931901,-0.1781855680023727,0.03316366264700653
-30.0,20.0,20.0,0.0,-0.04252087027398341,-0.066120457535258,-0.13673661776784302,-0.01073982372840181,-0.19468988876422103,0.03557893664309485
-30.0,20.0,20.0,5.0,-0.04473041171121371,-0.072657233891992,-0.14880929315935293,-0.00846277250328582,-0.21352419853402502,0.0389074610568005
-30.0,20.0,20.0,10.0,-0.045816648200531856,-0.08022776045528299,-0.16161472779117791,-0.006608520236235074,-0.232467869166592,0.043030887711384795
-30.0,20.0,20.0,15.0,-0.0465984515982851,-0.08747112607673296,-0.17160641906496998,-0.004193625783304119,-0.24599306206043697,0.047281161080856705
